,Engine Size(L),Cylinders,CO2 Emissions(g/km)
36,-0.4972096900988639,-0.8618591083245429,-0.7932086268293398
37,-0.13198376149923233,0.17981233195260227,0.35605883700519986
38,-0.13198376149923233,0.17981233195260227,-0.49408421843404865
39,-1.1546163615782008,-0.8618591083245429,-2.33606083855242
40,-0.4972096900988639,-0.8618591083245429,-0.36813709910971554
41,-0.8624356186984955,-0.8618591083245429,-0.44685404868742373
42,-0.8624356186984955,-0.8618591083245429,-0.5728011680117568
43,-0.8624356186984955,-0.8618591083245429,-0.5885445579272985
44,-1.1546163615782008,-0.8618591083245429,-2.5879550772010864
45,-0.8624356186984955,-0.8618591083245429,-0.6042879478428401
46,0.014106609940620424,0.17981233195260227,0.15139476810315852
47,0.23324216710039924,0.17981233195260227,-0.3996238789407988
48,-0.8624356186984955,-0.8618591083245429,-0.9821293058158395
49,-0.13198376149923233,0.17981233195260227,-0.10049947054550769
50,3.5202755244970834,5.388169533338329,4.150215806650735
51,1.328919952899294,1.2214837722297476,0.3403154470896582
52,-0.13198376149923233,0.17981233195260227,0.27734188742749166
53,1.4750103243391468,2.2631552125068928,1.5368130806708227
54,-0.8624356186984955,-0.8618591083245429,0.04119103869436706
55,0.23324216710039924,0.17981233195260227,0.35605883700519986
56,1.8402362529387783,1.2214837722297476,0.9700510437113238
57,0.23324216710039924,0.17981233195260227,0.10416459835653362
58,0.8906488385797363,1.2214837722297476,1.001537823542407
59,-0.13198376149923233,0.17981233195260227,0.5922096857383244
60,1.5480555100590727,1.2214837722297476,0.875590704218074
61,-0.4972096900988639,-0.8618591083245429,-0.7932086268293398
62,-0.13198376149923233,0.17981233195260227,-0.006039131052257856
63,0.23324216710039924,0.17981233195260227,0.26159849751195
64,-0.8624356186984955,-0.8618591083245429,-1.4859177831131718
65,-0.13198376149923233,0.17981233195260227,-0.06901269071442441
66,-0.13198376149923233,0.17981233195260227,0.4820059563295329
67,-0.13198376149923233,0.17981233195260227,0.4820059563295329
68,-0.8624356186984955,-0.8618591083245429,-0.7144916772516315
69,-0.35111931865901114,-0.8618591083245429,-0.5885445579272985
70,2.20546218153841,0.17981233195260227,1.5210696907552812
71,-0.13198376149923233,1.2214837722297476,1.2534320621910733
72,-0.13198376149923233,0.17981233195260227,0.4820059563295329
73,-0.5702548758187903,-0.8618591083245429,-0.6357747276739234
74,1.5480555100590727,1.2214837722297476,1.914654438643822
75,0.23324216710039924,0.17981233195260227,0.3245720571741166
76,0.5984680957000308,0.17981233195260227,1.1904585025289067
77,-1.1546163615782008,-0.8618591083245429,-1.0293594755624644
78,-0.4972096900988639,-0.8618591083245429,-0.13198625037659095
79,-0.8624356186984955,-0.8618591083245429,-1.3599706637888387
80,-0.8624356186984955,-0.8618591083245429,-0.10049947054550769
81,-0.13198376149923233,0.17981233195260227,0.04119103869436706
82,0.5984680957000308,0.17981233195260227,1.2062018924444484
83,-1.3007067330180535,-0.8618591083245429,-0.69874828733609
84,-0.8624356186984955,-0.8618591083245429,-0.6672615075050067
85,-0.4972096900988639,-0.8618591083245429,-0.7617218469982565
86,-0.8624356186984955,-0.8618591083245429,-0.305163539447549
87,-0.13198376149923233,-0.8618591083245429,0.1828815479342418
88,0.5984680957000308,1.2214837722297476,1.048767993289032
89,-0.8624356186984955,-0.8618591083245429,-0.9191557461536729
90,1.328919952899294,1.2214837722297476,0.6866700252315743
91,-0.5702548758187903,-0.8618591083245429,-0.3209069293630906
92,0.23324216710039924,0.17981233195260227,1.0645113832045736
93,-0.4972096900988639,-0.8618591083245429,-0.021782520967799493
94,-0.4972096900988639,-0.8618591083245429,-0.9191557461536729
95,0.30628735282032565,0.17981233195260227,0.35605883700519986
96,-0.8624356186984955,-0.8618591083245429,-1.3284838839577555
97,0.5984680957000308,1.2214837722297476,0.4505191764984497
98,0.30628735282032565,0.17981233195260227,0.4190323966673664
99,-0.5702548758187903,-0.8618591083245429,-0.36813709910971554
100,-0.8624356186984955,-0.8618591083245429,-1.1553065948867975
101,-0.4972096900988639,-0.8618591083245429,-1.611864902437505
102,-0.6433000615387167,-0.8618591083245429,0.875590704218074
103,0.5984680957000308,1.2214837722297476,0.1828815479342418
104,1.4750103243391468,2.2631552125068928,1.7572205394884057
105,-0.8624356186984955,-0.8618591083245429,-0.5728011680117568
106,-1.3007067330180535,-0.8618591083245429,-0.69874828733609
107,1.4750103243391468,2.2631552125068928,1.001537823542407
108,1.5480555100590727,1.2214837722297476,1.9303978285593637
109,3.5202755244970834,5.388169533338329,5.504147339387315
110,0.5984680957000308,0.17981233195260227,0.19862493784978344
111,0.23324216710039924,0.17981233195260227,0.828360534471449
112,-0.8624356186984955,-0.8618591083245429,-0.3996238789407988
113,0.30628735282032565,0.17981233195260227,-0.25793336970092406
114,-0.5702548758187903,-0.8618591083245429,-0.5413143881806736
115,-0.2050289472191587,0.17981233195260227,0.24585510759640836
116,-0.13198376149923233,0.17981233195260227,0.5292361260761579
117,-0.8624356186984955,-0.8618591083245429,-0.21070319995429915
118,-1.2276615472981272,-0.8618591083245429,-1.3127404940422138
119,-0.5702548758187903,-0.8618591083245429,0.056934428609908695
120,-0.4972096900988639,-0.8618591083245429,-0.6042879478428401
121,-0.13198376149923233,0.17981233195260227,0.21436832776532508
122,-1.1546163615782008,-0.8618591083245429,-1.1867933747178807
123,-0.8624356186984955,-0.8618591083245429,-0.4311106587718821
124,-0.2780741329390851,-0.8618591083245429,1.0645113832045736
125,1.8402362529387783,1.2214837722297476,1.1274849428667402
126,1.328919952899294,1.2214837722297476,0.5764662958227827
127,-0.8624356186984955,-0.8618591083245429,-0.46259743860296537
128,-0.13198376149923233,0.17981233195260227,-0.03752591088334113
129,0.8906488385797363,1.2214837722297476,1.001537823542407
130,-0.35111931865901114,-0.8618591083245429,0.24585510759640836
131,-0.8624356186984955,-0.8618591083245429,-1.1395632049712558
132,-0.6433000615387167,-0.8618591083245429,0.5134927361606162
133,0.30628735282032565,0.17981233195260227,-0.03752591088334113
134,-0.13198376149923233,0.17981233195260227,1.0172812134579488
135,0.5984680957000308,1.2214837722297476,1.1432283327822819
136,1.5480555100590727,1.2214837722297476,1.568299860501906
137,-0.13198376149923233,0.17981233195260227,0.26159849751195
138,-0.8624356186984955,-0.8618591083245429,0.009704258863283783
139,1.8402362529387783,1.2214837722297476,1.048767993289032
140,-0.13198376149923233,0.17981233195260227,0.02544764877882542
141,-0.8624356186984955,-0.8618591083245429,-0.41536726885634045
142,-1.2276615472981272,-0.8618591083245429,-1.2340235444645056
143,-0.13198376149923233,0.17981233195260227,0.1828815479342418
144,-0.4972096900988639,-0.8618591083245429,0.009704258863283783
145,-0.8624356186984955,-0.8618591083245429,-1.0765896453090893
146,-0.13198376149923233,0.17981233195260227,-0.3996238789407988
147,0.23324216710039924,0.17981233195260227,0.15139476810315852
148,-1.1546163615782008,-0.8618591083245429,-1.171049984802339
149,-0.4972096900988639,-0.8618591083245429,-0.021782520967799493
150,-0.4972096900988639,-0.8618591083245429,-2.2888306688057956
151,1.5480555100590727,1.2214837722297476,1.5053263008397395
152,-0.13198376149923233,0.17981233195260227,0.4505191764984497
153,0.23324216710039924,0.17981233195260227,-0.10049947054550769
154,2.20546218153841,1.2214837722297476,1.5368130806708227
155,-0.13198376149923233,0.17981233195260227,-0.006039131052257856
156,-0.2780741329390851,-0.8618591083245429,0.1828815479342418
157,-1.008525990138348,-0.8618591083245429,-1.4701743931976303
158,-0.6433000615387167,-0.8618591083245429,-0.41536726885634045
159,-0.6433000615387167,-0.8618591083245429,-0.10049947054550769
160,1.5480555100590727,1.2214837722297476,0.9857944336268654
161,-1.1546163615782008,-0.8618591083245429,-1.218280154548964
162,-0.4972096900988639,-0.8618591083245429,-1.9267327007483377
163,-0.8624356186984955,-0.8618591083245429,0.13565137818761688
164,-0.13198376149923233,-0.8618591083245429,-0.5885445579272985
165,1.5480555100590727,1.2214837722297476,1.5997866403329892
166,-0.13198376149923233,0.17981233195260227,0.02544764877882542
167,1.4750103243391468,1.2214837722297476,2.1035751176303217
168,2.20546218153841,1.2214837722297476,1.269175452106615
169,0.4523777242601781,1.2214837722297476,1.4266093512620313
170,-0.2050289472191587,0.17981233195260227,-0.06901269071442441
171,-0.13198376149923233,0.17981233195260227,0.10416459835653362
172,-0.13198376149923233,0.17981233195260227,0.16713815801870016
173,-0.4972096900988639,-0.8618591083245429,-1.832272361255088
174,-0.13198376149923233,0.17981233195260227,0.26159849751195
175,0.4523777242601781,0.17981233195260227,0.11990798827207526
176,0.30628735282032565,0.17981233195260227,0.3245720571741166
177,1.5480555100590727,1.2214837722297476,1.395122571430948
178,1.328919952899294,1.2214837722297476,0.4820059563295329
179,-0.13198376149923233,1.2214837722297476,1.4895829109241978
180,1.328919952899294,1.2214837722297476,0.5607229059072412
181,0.16019698138047286,0.17981233195260227,0.2930852773430333
182,-0.8624356186984955,-0.8618591083245429,-0.7144916772516315
183,-0.8624356186984955,-0.8618591083245429,-0.5728011680117568
184,-0.13198376149923233,0.17981233195260227,-0.7302350671671732
185,1.0367392100195885,1.2214837722297476,1.2376886722755316
186,1.5480555100590727,1.2214837722297476,1.0802547731201153
187,-0.13198376149923233,0.17981233195260227,-0.10049947054550769
188,-0.8624356186984955,-0.8618591083245429,-0.7774652369137981
189,0.23324216710039924,0.17981233195260227,0.19862493784978344
